AVBL,PVCR,2
AVBL,AVAL,9
AVBL,AVAR,14
AVBL,AVBR,6
AVBL,AVDR,3
AVBL,AVER,1
AVBL,DA05,1
AVBL,DA07,1
AVBL,AS04,1
AVBL,AS05,2
AVBL,AS10,2
AVBL,VA02,3
AVBL,VA10,1
AVBL,VB02,3
AVBL,HYP,1
AVBL,VC03,3
AVBL,SDQR,1
AVBL,AQR,3
AVBL,RIBL,6
AVBL,RIBR,2
AVBL,DVA,11
AVBL,PVNR,5
AVBL,RID,2
AVBL,AVAR,3
AVBL,AVBR,17
AVBL,SIBVL,2
AVBL,DB02,4
AVBL,DB03,9
AVBL,DB04,4
AVBL,DB05,3
AVBL,DB06,4
AVBL,DB07,13
AVBL,AS06,1
AVBL,AS10,1
AVBL,VA11,1
AVBL,VB01,1
AVBL,VB02,14
AVBL,VB04,3
AVBL,VB05,3
AVBL,VB06,3
AVBL,VB07,4
AVBL,VB08,4
AVBL,VB09,3
AVBL,VB10,4
AVBL,VB11,5
AVBR,AIBR,1
AVBR,AVJL,2
AVBR,AVAL,10
AVBR,AVAR,14
AVBR,AVBL,2
AVBR,AVDL,4
AVBR,AVER,2
AVBR,DA03,3
AVBR,DA04,1
AVBR,DA07,1
AVBR,DB04,1
AVBR,AS01,2
AVBR,AS03,3
AVBR,AS04,1
AVBR,AS10,1
AVBR,VA03,3
AVBR,VA04,2
AVBR,VD03,2
AVBR,VBWML16,1
AVBR,HSNR,1
AVBR,RIBL,3
AVBR,RIBR,3
AVBR,AVJR,3
AVBR,DVA,3
AVBR,PVNL,7
AVBR,PVNR,2
AVBR,PVPR,1
AVBR,RID,7
AVBR,AVBL,17
AVBR,SIBDL,2
AVBR,DB01,15
AVBR,DB02,3
AVBR,DB03,2
AVBR,DB04,5
AVBR,DB05,4
AVBR,DB06,3
AVBR,DB07,3
AVBR,AS05,2
AVBR,AS06,1
AVBR,VA11,3
AVBR,VB02,6
AVBR,VB03,7
AVBR,VB04,5
AVBR,VB05,3
AVBR,VB06,4
AVBR,VB07,3
AVBR,VB08,3
AVBR,VB09,4
AVBR,VB10,3
AVBR,VB11,6
AVBR,HYP,5
AVDL,AVJL,1
AVDL,DVC,2
AVDL,PVCL,1
AVDL,AVAL,37
AVDL,AVAR,37
AVDL,AVDR,5
AVDL,AVEL,5
AVDL,LUAL,2
AVDL,SABD,5
AVDL,SABVL,2
AVDL,SABVR,5
AVDL,DA01,4
AVDL,DA02,2
AVDL,DA03,9
AVDL,DA04,3
AVDL,DA05,1
AVDL,DA08,2
AVDL,AS04,2
AVDL,AS10,1
AVDL,AS11,4
AVDL,VA03,3
AVDL,VA05,1
AVDL,VA10,2
AVDL,VA12,1
AVDL,AVM,8
AVDL,FLPL,5
AVDL,FLPR,9
AVDL,PQR,2
AVDL,ADAR,3
AVDL,RIFL,1
AVDL,AVHL,2
AVDL,AVJR,1
AVDL,PVNR,1
AVDL,PVT,1
AVDL,AVAL,7
AVDL,AVAR,2
AVDL,AVDR,6
AVDL,VA10,1
AVDL,HYP,3
AVDR,PQR,3
AVDR,ALA,1
AVDR,AVJR,1
AVDR,DVC,4
AVDR,PVCR,2
AVDR,AVAL,41
AVDR,AVAR,52
AVDR,AVBL,1
AVDR,AVDL,3
AVDR,AVER,2
AVDR,LUAL,3
AVDR,SABD,1
AVDR,SABVL,5
AVDR,SABVR,1
AVDR,DA01,5
AVDR,DA02,5
AVDR,DA03,3
AVDR,DA04,2
AVDR,DA05,3
AVDR,DA08,1
AVDR,DB01,1
AVDR,DB04,1
AVDR,AS10,2
AVDR,AS11,3
AVDR,VA02,1
AVDR,VA03,2
AVDR,VA05,3
AVDR,VA11,1
AVDR,HYP,2
AVDR,ADLL,2
AVDR,ALMR,2
AVDR,FLPR,2
AVDR,PQR,3
AVDR,ADAL,2
AVDR,AVJL,6
AVDR,PVNL,1
AVDR,PVNR,1
AVDR,PVWR,1
AVDR,PVCR,2
AVDR,AVAL,9
AVDR,AVAR,15
AVDR,AVDL,6
AVDR,SIADL,1
AVEL,ALML,1
AVEL,RMGL,2
AVEL,PVT,1
AVEL,PVCL,1
AVEL,PVCR,2
AVEL,AVAL,17
AVEL,AVAR,3
AVEL,AVDL,5
AVEL,SABD,18
AVEL,SABVL,16
AVEL,SABVR,12
AVEL,DA01,11
AVEL,DA02,5
AVEL,DA03,6
AVEL,DB03,1
AVEL,AS01,3
AVEL,VA01,12
AVEL,VA03,1
AVEL,VD02,1
AVEL,VD03,1
AVEL,AFDL,1
AVEL,BAGR,1
AVEL,RIS,3
AVEL,RMGL,2
AVEL,AVL,1
AVEL,PVPR,1
AVEL,AVAL,2
AVEL,AVER,5
AVEL,RIML,10
AVEL,RIMR,7
AVEL,RMDVR,2
AVEL,RMEV,1
AVEL,SMDVR,1
AVEL,AS01,2
AVER,OLLL,1
AVER,CEPDL,1
AVER,URXR,1
AVER,AIZR,1
AVER,RMGR,1
AVER,AVAL,14
AVER,AVAR,33
AVER,AVDL,4
AVER,AVDR,4
AVER,AVEL,3
AVER,RIMR,1
AVER,SABD,1
AVER,SABVL,12
AVER,SABVR,11
AVER,DA01,11
AVER,DA02,7
AVER,DA03,3
AVER,DB03,1
AVER,AS01,6
AVER,AS02,4
AVER,AS03,1
AVER,VA01,5
AVER,VA02,4
AVER,VA03,1
AVER,VA04,2
AVER,ASHR,1
AVER,ALA,3
AVER,RIFL,1
AVER,AVKR,1
AVER,AVAR,2
AVER,AVEL,5
AVER,RIML,9
AVER,RIMR,11
AVER,RMDDL,2
AVER,RMDR,5
AVER,RMDVL,1
AVER,RMDVR,7
AVER,RMEV,1
AVER,SMDDR,1
AVER,DA01,1
AVER,AS01,1
AVFL,AIML,1
AVFL,RIFL,1
AVFL,RIFR,1
AVFL,AVFR,12
AVFL,AVG,5
AVFL,AVHL,4
AVFL,AVHR,1
AVFL,AVJL,2
AVFL,AVL,5
AVFL,DVB,1
AVFL,PVNL,1
AVFL,PVQL,1
AVFL,AVBL,4
AVFL,AVBR,1
AVFL,SMBVL,1
AVFL,AS10,1
AVFL,VB01,2
AVFL,VB02,2
AVFL,VBWML10,1
AVFL,VBWML11,1
AVFL,VBWML13,1
AVFL,HYP,1
AVFL,INTESTINE,1
AVFL,HSNL,2
AVFL,HSNR,3
AVFL,VC01,1
AVFL,AVFR,31
AVFL,AVG,1
AVFL,AVHL,4
AVFL,AVHR,5
AVFL,PVNR,1
AVFL,PVPL,2
AVFL,PVPR,1
AVFL,PVQR,5
AVFL,PVCL,1
AVFL,AS11,2
AVFL,VA11,1
AVFL,VD12,3
AVFL,HYP,8
AVFL,VC05,1
AVFR,ASHR,1
AVFR,PVDL,1
AVFR,AIAL,1
AVFR,AIML,1
AVFR,RMGL,1
AVFR,AVFL,7
AVFR,AVG,1
AVFR,AVHL,3
AVFR,AVHR,3
AVFR,AVJL,5
AVFR,PVPR,1
AVFR,PVQL,2
AVFR,PVCR,1
AVFR,AVAL,1
AVFR,AVBL,6
AVFR,AVBR,6
AVFR,RMDDL,1
AVFR,VA02,1
AVFR,VBWML11,1
AVFR,VBWML12,1
AVFR,VBWMR10,1
AVFR,VBWMR14,2
AVFR,HYP,1
AVFR,HSNL,4
AVFR,HSNR,3
AVFR,RMGL,1
AVFR,AVFL,31
AVFR,AVG,1
AVFR,AVHL,11
AVFR,AVHR,7
AVFR,PVPL,3
AVFR,PVQL,2
AVFR,PVQR,2
AVFR,VB01,1
AVFR,HYP,3
AVG,PHAL,3
AVG,AVFL,3
AVG,AVG,2
AVG,AVJL,7
AVG,AVJR,3
AVG,DVC,2
AVG,PVNL,2
AVG,PVNR,4
AVG,PVQR,2
AVG,PVT,2
AVG,PVCL,1
AVG,PVCR,2
AVG,AVAL,3
AVG,AVAR,3
AVG,AVBL,5
AVG,AVBR,3
AVG,AVDL,1
AVG,AVDR,3
AVG,AVER,1
AVG,DA08,1
AVG,VA06,1
AVG,VA11,1
AVG,VBWML10,1
AVG,VBWML11,2
AVG,VBWML16,2
AVG,VC01,2
AVG,PVDL,1
AVG,PHAL,3
AVG,PHAR,2
AVG,PHCR,1
AVG,RIFR,3
AVG,AVFL,1
AVG,AVFR,1
AVG,AVHR,4
AVG,AVJR,1
AVG,AVL,4
AVG,DVC,12
AVG,PVPL,3
AVG,PVPR,2
AVG,PVQL,1
AVG,PVT,4
AVG,AS11,1
AVG,DD06,1
AVG,HYP,6
AVHL,ADFR,5
AVHL,ASHR,1
AVHL,AWBR,3
AVHL,BDUR,1
AVHL,RIFR,1
AVHL,RIR,2
AVHL,AVFL,1
AVHL,AVFR,5
AVHL,AVHR,1
AVHL,AVJL,4
AVHL,AVJR,1
AVHL,PVPR,2
AVHL,PVQR,3
AVHL,AVAR,1
AVHL,AVBL,2
AVHL,AVBR,1
AVHL,AVDL,1
AVHL,RIMR,1
AVHL,SABD,1
AVHL,SMBDR,4
AVHL,SMBVR,4
AVHL,DD01,1
AVHL,VD01,1
AVHL,ASHR,2
AVHL,ASKL,8
AVHL,PHAL,1
AVHL,PHBL,1
AVHL,PHBR,10
AVHL,PHCR,2
AVHL,AVFL,4
AVHL,AVFR,11
AVHL,AVHR,15
AVHL,AVJR,6
AVHL,DVB,1
AVHL,PVNL,1
AVHL,PVNR,1
AVHL,PVPL,2
AVHL,PVPR,6
AVHL,AVDL,2
AVHL,LUAL,1
AVHL,DB07,3
AVHL,AS10,1
AVHL,AS11,3
AVHL,VD12,8
AVHL,HYP,35
AVHR,ADLR,3
AVHR,ASKR,1
AVHR,AWBL,1
AVHR,AQR,1
AVHR,RIGL,1
AVHR,RIR,8
AVHR,AVFL,2
AVHR,AVFR,2
AVHR,AVHL,1
AVHR,AVJR,5
AVHR,DVA,1
AVHR,PVPL,9
AVHR,AVAL,1
AVHR,AVBL,3
AVHR,AVBR,1
AVHR,AVDR,1
AVHR,SMBDL,3
AVHR,SMBVL,1
AVHR,VBWMR9,1
AVHR,ASKR,10
AVHR,PHAR,2
AVHR,PHBL,2
AVHR,PHBR,2
AVHR,AVFL,5
AVHR,AVFR,7
AVHR,AVG,4
AVHR,AVHL,15
AVHR,AVJL,3
AVHR,AVJR,2
AVHR,AVL,2
AVHR,DVC,4
AVHR,PVNL,1
AVHR,PVNR,1
AVHR,PVPL,4
AVHR,PVPR,3
AVHR,PVQL,3
AVHR,PVQR,2
AVHR,PVT,2
AVHR,SIAVL,1
AVHR,DA08,5
AVHR,AS11,17
AVHR,DD06,1
AVHR,VA11,1
AVHR,VD12,13
AVHR,HYP,11
AVJL,ASHR,1
AVJL,AINL,1
AVJL,RIFR,1
AVJL,RIS,1
AVJL,AVHL,3
AVJL,AVJR,1
AVJL,PVNR,4
AVJL,PVCL,5
AVJL,PVCR,1
AVJL,AVAR,1
AVJL,AVBL,5
AVJL,AVBR,6
AVJL,AVDL,1
AVJL,AVEL,1
AVJL,SABD,1
AVJL,PQR,5
AVJL,RIFR,1
AVJL,RIS,15
AVJL,AVHR,3
AVJL,AVJR,10
AVJL,PVNL,5
AVJL,PVNR,2
AVJL,PVWL,3
AVJL,PVWR,5
AVJL,PVCL,3
AVJL,PVCR,19
AVJL,AVAL,7
AVJL,AVDR,6
AVJL,LUAL,5
AVJL,LUAR,1
AVJL,PDB,2
AVJL,HYP,3
AVJR,ALML,3
AVJR,AVM,1
AVJR,FLPR,2
AVJR,AVJL,1
AVJR,RID,2
AVJR,PVCL,5
AVJR,PVCR,7
AVJR,AVAL,4
AVJR,AVAR,5
AVJR,AVBL,10
AVJR,AVBR,2
AVJR,AVDL,1
AVJR,AVDR,7
AVJR,AVER,3
AVJR,SABVL,3
AVJR,PQR,2
AVJR,ADER,1
AVJR,PHBL,1
AVJR,PHCR,1
AVJR,AVG,1
AVJR,AVHL,6
AVJR,AVHR,2
AVJR,AVJL,10
AVJR,PVNR,5
AVJR,PVT,1
AVJR,PVWR,1
AVJR,PVCL,3
AVJR,PVCR,1
AVJR,AVAL,4
AVJR,AVAR,3
AVJR,AVBR,3
AVJR,AVDL,1
AVJR,LUAR,1
AVJR,VA11,2
AVJR,HYP,3
AVKL,AVM,2
AVKL,RMFL,2
AVKL,DVA,1
AVKL,AVBL,2
AVKL,AVEL,4
AVKL,AVER,2
AVKL,RIML,3
AVKL,RIMR,2
AVKL,RMDL,1
AVKL,RIVL,5
AVKL,SAADL,1
AVKL,SAADR,3
AVKL,SAAVL,3
AVKL,SIAVR,2
AVKL,SIBVR,2
AVKL,VBWML11,3
AVKL,VBWMR6,2
AVKL,PVM,1
AVKL,AQR,7
AVKL,ADER,4
AVKL,PDEL,2
AVKL,PDER,1
AVKL,AIYL,1
AVKL,RIGL,2
AVKL,RIGR,1
AVKL,AVKR,9
AVKL,AVL,3
AVKL,DVA,18
AVKL,PVPL,3
AVKL,PVPR,6
AVKL,PVT,5
AVKL,SMBDL,2
AVKL,SMBDR,2
AVKL,SMBVL,6
AVKL,SMBVR,2
AVKL,AS10,1
AVKL,AS11,1
AVKL,VB10,1
AVKL,HYP,1
AVKR,BDUL,3
AVKR,RIGL,1
AVKR,RMFL,2
AVKR,RMGL,2
AVKR,AVKL,3
AVKR,PVPL,1
AVKR,PVQL,1
AVKR,RIML,5
AVKR,RIMR,3
AVKR,RMDL,1
AVKR,RMDR,2
AVKR,RMHR,1
AVKR,SAADL,2
AVKR,SIADL,3
AVKR,SMBDL,3
AVKR,SMDDR,3
AVKR,SMDVR,1
AVKR,VBWML9,2
AVKR,VBWML11,1
AVKR,HYP,2
AVKR,AQR,2
AVKR,PDEL,1
AVKR,AIMR,3
AVKR,RICL,4
AVKR,RIGR,2
AVKR,AVKL,9
AVKR,PVPL,22
AVKR,PVQL,2
AVKR,PVT,1
AVKR,AVER,1
AVKR,RIMR,1
AVKR,SMBDL,1
AVKR,SMBDR,9
AVKR,SMBVR,6
AVKR,HYP,34
AVL,RIS,1
AVL,AVKR,2
AVL,DVB,1
AVL,DVC,2
AVL,PVPR,2
AVL,PVWL,1
AVL,AVEL,3
AVL,RIMR,2
AVL,SABD,9
AVL,SABVL,9
AVL,SABVR,6
AVL,DD01,4
AVL,DD06,1
AVL,VD12,3
AVL,VBWML10,5
AVL,VBWML11,4
AVL,VBWML12,1
AVL,VBWML15,1
AVL,VBWMR8,4
AVL,INTESTINE,1
AVL,HSNR,2
AVL,VC01,2
AVL,VC02,2
AVL,VC06,1
AVL,AVG,4
AVL,AVHR,2
AVL,AVKL,3
AVL,DVB,14
AVL,DVC,22
AVL,PVNR,2
AVL,PVPL,1
AVL,PVPR,8
AVL,PVT,6
AVL,PVWR,3
AVL,AVEL,1
AVL,DA09,4
AVL,PDA,3
AVL,DD06,28
AVL,VD11,1
AVL,VD12,2
AVL,VD13,5
AVL,VC06,2
AVM,BDUL,3
AVM,BDUR,5
AVM,ADER,4
AVM,AVHL,3
AVM,AVJR,1
AVM,AVKL,1
AVM,PVNL,4
AVM,PVNR,3
AVM,PVR,6
AVM,RID,2
AVM,PVCL,10
AVM,PVCR,17
AVM,AVBL,13
AVM,AVBR,9
AVM,AVDL,1
AVM,AVDR,1
AVM,SIBVL,4
AVM,DA01,2
AVM,VA02,1
AVM,VB03,1
AVM,ALML,7
AVM,ALMR,16
AVM,PVR,4
AVM,AVDL,8
AWAL,ASEL,7
AWAL,ASGL,1
AWAL,ASHL,2
AWAL,AWBL,9
AWAL,AFDL,7
AWAL,AIYL,3
AWAL,AIZL,23
AWAL,ADAL,2
AWAL,ADLL,1
AWAL,AWAR,2
AWAL,AIZL,3
AWAR,ADFR,9
AWAR,ASER,5
AWAR,ASGR,1
AWAR,ASIL,2
AWAR,AWBR,3
AWAR,AFDR,23
AWAR,AUAR,1
AWAR,AIAR,3
AWAR,AIYR,8
AWAR,AIZR,25
AWAR,RIFR,5
AWAR,RIGR,6
AWAR,RIR,2
AWAR,ADFR,3
AWAR,AWAL,2
AWAR,AIAR,3
AWAR,AIZR,3
AWBL,ADFL,25
AWBL,ASEL,1
AWBL,ASHL,2
AWBL,AWAL,2
AWBL,AWCL,1
AWBL,AIAL,4
AWBL,AIBR,1
AWBL,AIYL,1
AWBL,AIZL,15
AWBL,RIAL,10
AWBL,RIGL,2
AWBL,AVHR,2
AWBL,AVBL,2
AWBL,SMBDL,2
AWBL,SMBVL,3
AWBL,HSNL,1
AWBL,ASGL,1
AWBL,AWBR,3
AWBL,AUAL,4
AWBL,AIAL,1
AWBL,RMGL,1
AWBR,ADFR,7
AWBR,ASER,1
AWBR,ASGR,1
AWBR,ASHR,2
AWBR,OLQVR,1
AWBR,URYVR,1
AWBR,AIYR,1
AWBR,AIZR,8
AWBR,AIMR,1
AWBR,RIAR,3
AWBR,RIFR,1
AWBR,RIR,7
AWBR,AVBR,2
AWBR,HSNL,2
AWBR,HSNR,2
AWBR,ADFR,1
AWBR,ASER,1
AWBR,AWBL,3
AWBR,AUAR,3
AWBR,RICL,4
AWBR,RMGR,1
AWCL,ASER,1
AWCL,ASGR,1
AWCL,ASIL,1
AWCL,AWCR,11
AWCL,AFDL,2
AWCL,AIAL,2
AWCL,AIAR,4
AWCL,AIBL,12
AWCL,AIBR,2
AWCL,AIYL,22
AWCL,AIZL,1
AWCL,RIAL,6
AWCL,AVAL,1
AWCL,SMDVL,1
AWCL,ADFL,1
AWCL,ASEL,1
AWCL,AUAL,1
AWCR,ADFR,1
AWCR,ASEL,8
AWCR,ASER,5
AWCR,ASGR,3
AWCR,ASHR,1
AWCR,ASIL,2
AWCR,ASIR,2
AWCR,AWCL,17
AWCR,IL2L,2
AWCR,AIAL,1
AWCR,AIAR,8
AWCR,AIBL,3
AWCR,AIBR,18
AWCR,AIYL,12
AWCR,AIYR,22
AWCR,RIAL,3
AWCR,RIVL,3
AWCR,ASEL,2
AWCR,ASGR,2
AWCR,AFDR,3
AWCR,AIAL,1
AWCR,AIAR,1
BAGL,ADFR,1
BAGL,CEPVR,2
BAGL,BAGR,1
BAGL,URXR,1
BAGL,AUAR,2
BAGL,AIBL,2
BAGL,AIZR,2
BAGL,AINL,1
BAGL,RIAR,18
BAGL,RIBR,19
BAGL,RIGL,3
BAGL,RIGR,7
BAGL,RIPR,1
BAGL,RID,3
BAGL,AVAR,3
BAGL,AVEL,2
BAGL,AVER,7
BAGL,RIVR,2
BAGL,URAVR,1
BAGL,BAGR,1
BAGL,AINR,3
BAGL,RIGL,1
BAGL,RIGR,2
BAGL,RIR,4
BAGR,OLQVL,2
BAGR,BAGL,3
BAGR,AQR,3
BAGR,AIYL,3
BAGR,RIAL,18
BAGR,RIBL,22
BAGR,RIBR,1
BAGR,RIGL,10
BAGR,AVAL,4
BAGR,AVEL,8
BAGR,SMDVL,1
BAGR,BAGL,1
BAGR,RIR,5
BAGR,AVEL,1
BDUL,ALML,1
BDUL,ADEL,6
BDUL,ADAL,2
BDUL,RIFL,2
BDUL,RMGL,3
BDUL,AVHL,2
BDUL,AVJR,2
BDUL,PVNL,2
BDUL,PVNR,4
BDUL,URADL,3
BDUL,SAADL,3
BDUL,DBWML5,3
BDUL,HSNL,3
BDUL,ALML,23
BDUL,PVNL,1
BDUR,CEPVR,1
BDUR,ALMR,4
BDUR,SDQL,2
BDUR,ADER,4
BDUR,AVHL,2
BDUR,AVJL,5
BDUR,PVNL,11
BDUR,PVNR,5
BDUR,PVCL,3
BDUR,AVAL,7
BDUR,AVBR,1
BDUR,URADR,3
BDUR,DBWMR6,1
BDUR,HSNR,8
BDUR,ALMR,23
BDUR,PVR,3
BDUR,HSNR,1
CEPDL,AFDL,2
CEPDL,IL1DL,18
CEPDL,IL2DL,1
CEPDL,OLQDL,27
CEPDL,OLLL,8
CEPDL,CEPDR,1
CEPDL,ALML,2
CEPDL,URYDL,7
CEPDL,AINL,2
CEPDL,RIBL,3
CEPDL,RICL,11
CEPDL,RICR,8
CEPDL,RIH,1
CEPDL,RIS,3
CEPDL,RMGL,6
CEPDL,URBL,11
CEPDL,RIPL,8
CEPDL,AVER,13
CEPDL,RMDVL,13
CEPDL,RMHL,1
CEPDL,RMHR,8
CEPDL,URADL,8
CEPDL,SIADR,4
CEPDL,SIBDL,2
CEPDL,SIBVR,2
CEPDL,SMBDR,5
CEPDL,DBWML5,2
CEPDL,OLQDL,2
CEPDR,IL1DR,15
CEPDR,IL1R,1
CEPDR,OLQDR,20
CEPDR,OLLR,13
CEPDR,CEPDR,6
CEPDR,BDUR,5
CEPDR,URXR,2
CEPDR,URYDR,3
CEPDR,RICL,13
CEPDR,RICR,19
CEPDR,RIFR,2
CEPDR,RIH,4
CEPDR,RMGR,1
CEPDR,URBR,14
CEPDR,AVEL,9
CEPDR,RMDR,1
CEPDR,RMDVR,3
CEPDR,RMHL,7
CEPDR,RMHR,1
CEPDR,URADR,3
CEPDR,SIBDR,1
CEPDR,SMBDL,1
CEPDR,DBWMR3,5
CEPDR,DBWMR5,2
CEPDR,OLQDR,8
CEPVL,IL1VL,9
CEPVL,OLQVL,19
CEPVL,OLLL,4
CEPVL,URXL,2
CEPVL,URYVL,5
CEPVL,RIAL,1
CEPVL,RIBL,3
CEPVL,RICL,20
CEPVL,RICR,17
CEPVL,RMGL,2
CEPVL,RIPL,4
CEPVL,PVR,3
CEPVL,AVER,5
CEPVL,RMDDL,7
CEPVL,RMDVR,8
CEPVL,RMHL,10
CEPVL,RMHR,5
CEPVL,URAVL,6
CEPVL,SIAVL,6
CEPVL,SMBVL,1
CEPVL,SMDVR,1
CEPVL,VBWML5,1
CEPVL,VBWML7,2
CEPVL,OLQVL,4
CEPVL,RIH,1
CEPVL,URAVL,3
CEPVR,ADLR,3
CEPVR,ASGR,2
CEPVR,IL1VR,8
CEPVR,IL2VR,3
CEPVR,OLQVR,11
CEPVR,OLLR,14
CEPVR,CEPDR,1
CEPVR,URYVR,2
CEPVR,RIAL,1
CEPVR,RIAR,1
CEPVR,RICL,13
CEPVR,RICR,12
CEPVR,RIPR,3
CEPVR,AVEL,13
CEPVR,RMDDR,4
CEPVR,RMHR,15
CEPVR,RIVL,2
CEPVR,URAVR,3
CEPVR,SIAVR,7
CEPVR,SMBVR,2
CEPVR,SMDDR,2
CEPVR,VBWMR3,1
CEPVR,VBWMR5,2
CEPVR,VBWMR8,2
CEPVR,IL2VR,1
CEPVR,OLQVR,1
CEPVR,AIMR,1
DA01,FLPR,2
DA01,DB01,1
DA01,AS01,13
DA01,DD01,12
DA01,VD02,4
DA01,DBWML6,9
DA01,DBWML7,8
DA01,DBWML8,3
DA01,DBWMR6,8
DA01,DBWMR7,9
DA01,FLPR,5
DA01,AVAL,2
DA01,AVAR,9
DA01,AVER,1
DA01,DA02,1
DA02,DA03,1
DA02,DB01,1
DA02,AS02,1
DA02,DD01,7
DA02,VD02,17
DA02,VD03,11
DA02,DBWML7,1
DA02,DBWML8,5
DA02,DBWML9,4
DA02,DBWML10,2
DA02,DBWMR7,3
DA02,DBWMR8,6
DA02,DBWMR9,7
DA02,FLPR,6
DA02,AVAL,7
DA02,AVAR,3
DA02,DA01,1
DA02,DA05,1
DA02,AS02,2
DA02,AS04,1
DA02,VA01,9
DA02,VA06,3
DA03,DA04,2
DA03,DB03,2
DA03,AS04,2
DA03,DD02,3
DA03,VD03,43
DA03,VD04,13
DA03,DBWML9,3
DA03,DBWML10,17
DA03,DBWML11,12
DA03,DBWMR9,3
DA03,DBWMR10,14
DA03,DBWMR11,4
DA03,DBWMR12,2
DA03,FLPR,16
DA03,AVAL,6
DA03,AVAR,7
DA03,DA04,1
DA03,DA05,1
DA03,AS04,4
DA03,VA02,1
DA03,VA06,1
DA04,DB02,2
DA04,DD02,4
DA04,VD04,11
DA04,VD05,21
DA04,DBWML11,6
DA04,DBWML12,10
DA04,DBWML13,1
DA04,DBWMR11,5
DA04,DBWMR12,4
DA04,DBWMR13,9
DA04,PVCL,1
DA04,AVAL,2
DA04,AVAR,2
DA04,DA03,1
DA04,VA03,1
DA05,DA04,1
DA05,DB04,1
DA05,DD03,12
DA05,VD05,1
DA05,VD06,22
DA05,DBWML12,1
DA05,DBWML13,10
DA05,DBWML14,7
DA05,DBWMR12,2
DA05,DBWMR13,7
DA05,DBWMR14,8
DA05,AVAL,2
DA05,AVAR,5
DA05,DA02,1
DA05,DA03,1
DA05,AS06,5
DA06,DA05,1
DA06,DB05,1
DA06,DD03,7
DA06,VD04,3
DA06,VD05,3
DA06,VD06,13
DA06,VD07,13
DA06,DBWML11,1
DA06,DBWML12,1
DA06,DBWML13,5
DA06,DBWML14,4
DA06,DBWML15,4
DA06,DBWML16,4
DA06,DBWMR10,1
DA06,DBWMR11,1
DA06,DBWMR12,1
DA06,DBWMR13,5
DA06,DBWMR14,4
DA06,DBWMR15,4
DA06,DBWMR16,4
DA06,AVAL,4
DA06,AVAR,4
DA07,DA06,1
DA07,DB06,1
DA07,DD04,3
DA07,VD07,10
DA07,VD08,12
DA07,VD09,10
DA07,DBWML14,3
DA07,DBWML15,3
DA07,DBWML16,3
DA07,DBWML17,3
DA07,DBWML18,4
DA07,DBWML19,3
DA07,DBWMR14,3
DA07,DBWMR15,3
DA07,DBWMR16,3
DA07,DBWMR17,3
DA07,DBWMR18,4
DA07,DBWMR19,3
DA07,PVQR,1
DA07,PVCL,1
DA07,PVCR,3
DA07,AVAL,10
DA07,DA08,1
DA07,AS10,1
DA07,VD11,2
DA08,DA07,1
DA08,DB07,1
DA08,DD04,4
DA08,DD05,4
DA08,VD08,5
DA08,VD09,5
DA08,VD10,7
DA08,VD11,5
DA08,VD12,5
DA08,VD13,5
DA08,DBWML16,3
DA08,DBWML17,3
DA08,DBWML18,3
DA08,DBWML19,3
DA08,DBWML20,4
DA08,DBWML21,3
DA08,DBWMR16,3
DA08,DBWMR17,3
DA08,DBWMR18,3
DA08,DBWMR19,3
DA08,DBWMR20,4
DA08,DBWMR21,3
DA08,PHCL,2
DA08,AVHR,5
DA08,DVB,5
DA08,PVWL,1
DA08,PVCL,17
DA08,PVCR,1
DA08,AVAL,8
DA08,AVAR,5
DA08,DA07,1
DA08,DA09,15
DA08,PDA,1
DA08,AS11,1
DA08,DD06,2
DA08,VA10,2
DA08,VA12,6
DA08,HYP,1
DA09,DVA,1
DA09,DA08,1
DA09,DB07,1
DA09,AS11,1
DA09,DD06,4
DA09,VA12,1
DA09,VD09,5
DA09,VD10,5
DA09,VD11,11
DA09,VD12,11
DA09,VD13,1
DA09,DBWML19,3
DA09,DBWML20,3
DA09,DBWML21,3
DA09,DBWML22,3
DA09,DBWML23,3
DA09,DBWML24,4
DA09,DBWMR19,3
DA09,DBWMR20,3
DA09,DBWMR21,3
DA09,DBWMR22,3
DA09,DBWMR23,3
DA09,DBWMR24,4
DA09,HYP,2
DA09,PHCR,7
DA09,AVL,4
DA09,DVA,3
DA09,PVR,15
DA09,PVCR,3
DA09,AVAL,1
DA09,AVAR,4
DA09,DA08,15
DA09,PDA,9
DA09,AS10,1
DA09,VA10,1
DA09,VA11,3
DA09,VA12,1
DA09,VB11,1
DA09,VD13,2
DA09,HYP,1
DB01,FLPR,1
DB01,RID,1
DB01,DA01,16
DB01,DA02,2
DB01,AS01,28
DB01,AS02,4
DB01,DD01,31
DB01,VD02,24
DB01,VD03,2
DB01,DBWML6,3
DB01,DBWML8,3
DB01,DBWML9,6
DB01,DBWMR8,6
DB01,DBWMR9,2
DB01,DVA,3
DB01,RID,2
DB01,AVBR,15
DB01,DB02,5
DB01,VB03,5
DB02,DA02,3
DB02,DA03,12
DB02,DA04,1
DB02,AS03,3
DB02,AS04,2
DB02,DD01,3
DB02,DD02,16
DB02,VD03,33
DB02,VD04,15
DB02,DBWML9,2
DB02,DBWML10,4
DB02,DBWML11,5
DB02,DBWML12,1
DB02,DBWMR9,1
DB02,DBWMR10,6
DB02,DBWMR11,8
DB02,AVBL,4
DB02,AVBR,3
DB02,DB01,5
DB02,DB03,14
